Timestamp, Power
2012-12-20 16:33,433.5
2012-12-20 16:34,494.8
2012-12-20 16:35,356.1
2012-12-20 16:36,400.0
2012-12-20 16:37,328.0
2012-12-20 16:38,284.9
2012-12-20 16:39,284.4
2012-12-20 16:40,287.0
2012-12-20 16:41,299.0
2012-12-20 16:42,288.0
2012-12-20 16:43,300.6
2012-12-20 16:44,300.5
2012-12-20 16:45,253.5
2012-12-20 16:46,248.7
2012-12-20 16:47,245.5
2012-12-20 16:48,247.7
2012-12-20 16:49,304.8
2012-12-20 16:50,248.3
2012-12-20 16:51,246.6
2012-12-20 16:52,248.6
2012-12-20 16:53,246.7
2012-12-20 16:54,248.1
2012-12-20 16:55,247.7
2012-12-20 16:56,247.5
2012-12-20 16:57,251.3
2012-12-20 16:58,251.9
2012-12-20 16:59,248.0
2012-12-20 17:00,333.6
2012-12-20 17:01,337.8
2012-12-20 17:02,337.8
2012-12-20 17:03,341.9
2012-12-20 17:04,341.9
2012-12-20 17:05,388.1
2012-12-20 17:06,388.1
2012-12-20 17:07,305.2
2012-12-20 17:08,305.2
2012-12-20 17:09,301.6
2012-12-20 17:10,301.6
2012-12-20 17:11,429.6
2012-12-20 17:12,429.6
2012-12-20 17:13,423.5
2012-12-20 17:14,423.5
2012-12-20 17:15,422.1
2012-12-20 17:16,422.1
2012-12-20 17:17,367.0
2012-12-20 17:18,367.0
2012-12-20 17:19,298.3
2012-12-20 17:20,298.3
2012-12-20 17:21,298.2
2012-12-20 17:22,298.2
2012-12-20 17:23,302.3
2012-12-20 17:24,302.3
2012-12-20 17:25,299.7
2012-12-20 17:26,299.7
2012-12-20 17:27,264.1
2012-12-20 17:28,264.1
2012-12-20 17:29,252.8
2012-12-20 17:30,252.8
2012-12-20 17:31,254.7
2012-12-20 17:32,254.7
2012-12-20 17:33,250.7
2012-12-20 17:34,250.7
2012-12-20 17:35,263.1
2012-12-20 17:36,263.1
2012-12-20 17:37,249.9
2012-12-20 17:38,249.9
2012-12-20 17:39,299.7
2012-12-20 17:40,299.7
2012-12-20 17:41,298.6
2012-12-20 17:42,298.6
2012-12-20 17:43,280.8
2012-12-20 17:44,280.8
2012-12-20 17:45,258.9
2012-12-20 17:46,258.9
2012-12-20 17:47,330.8
2012-12-20 17:48,330.8
2012-12-20 17:49,335.4
2012-12-20 17:50,335.4
2012-12-20 17:51,278.3
2012-12-20 17:52,278.3
2012-12-20 17:53,277.0
2012-12-20 17:54,277.0
2012-12-20 17:55,157.1
2012-12-20 17:56,157.1
2012-12-20 17:57,162.9
2012-12-20 17:58,162.9
2012-12-20 17:59,159.0
2012-12-20 18:00,159.0
2012-12-20 18:01,158.0
2012-12-20 18:02,158.0
2012-12-20 18:03,155.6
2012-12-20 18:04,156.1
2012-12-20 18:05,155.1
2012-12-20 18:06,155.8
2012-12-20 18:07,163.7
2012-12-20 18:08,155.0
2012-12-20 18:09,155.3
2012-12-20 18:10,155.7
2012-12-20 18:11,155.8
2012-12-20 18:12,157.8
2012-12-20 18:13,215.2
2012-12-20 18:14,206.1
2012-12-20 18:15,209.9
2012-12-20 18:16,203.6
2012-12-20 18:17,207.5
2012-12-20 18:18,207.0
2012-12-20 18:19,240.6
2012-12-20 18:20,246.8
2012-12-20 18:21,203.2
2012-12-20 18:22,202.1
2012-12-20 18:23,199.7
2012-12-20 18:24,202.3
2012-12-20 18:25,147.3
2012-12-20 18:26,150.0
2012-12-20 18:27,1044.8
2012-12-20 18:28,214.0
2012-12-20 18:29,224.0
2012-12-20 18:30,221.7
2012-12-20 18:31,219.6
2012-12-20 18:32,226.1
2012-12-20 18:33,217.4
2012-12-20 18:34,220.9
2012-12-20 18:35,217.0
2012-12-20 18:36,148.3
2012-12-20 18:37,151.0
2012-12-20 18:38,149.3
2012-12-20 18:39,148.4
2012-12-20 18:40,149.3
2012-12-20 18:41,149.2
2012-12-20 18:42,160.3
2012-12-20 18:43,149.2
2012-12-20 18:44,155.2
2012-12-20 18:45,270.0
2012-12-20 18:46,208.2
2012-12-20 18:47,205.6
2012-12-20 18:48,208.0
2012-12-20 18:49,205.7
2012-12-20 18:50,207.5
2012-12-20 18:51,208.5
2012-12-20 18:52,219.4
2012-12-20 18:53,202.1
2012-12-20 18:54,203.6
2012-12-20 18:55,200.6
2012-12-20 18:56,201.3
2012-12-20 18:57,149.3
2012-12-20 18:58,150.4
2012-12-20 18:59,151.0
2012-12-20 19:00,166.6
2012-12-20 19:01,156.2
2012-12-20 19:02,156.2
2012-12-20 19:03,149.4
2012-12-20 19:04,149.4
2012-12-20 19:05,147.7
2012-12-20 19:06,147.7
2012-12-20 19:07,216.4
2012-12-20 19:08,216.4
2012-12-20 19:09,225.3
2012-12-20 19:10,225.3
2012-12-20 19:11,221.8
2012-12-20 19:12,221.8
2012-12-20 19:13,218.4
2012-12-20 19:14,218.4
2012-12-20 19:15,153.8
2012-12-20 19:16,153.8
2012-12-20 19:17,151.4
2012-12-20 19:18,151.4
2012-12-20 19:19,210.5
2012-12-20 19:20,210.5
2012-12-20 19:21,208.6
2012-12-20 19:22,208.6
2012-12-20 19:23,204.5
2012-12-20 19:24,204.5
2012-12-20 19:25,207.6
2012-12-20 19:26,207.6
2012-12-20 19:27,202.5
2012-12-20 19:28,202.5
2012-12-20 19:29,149.4
2012-12-20 19:30,149.4
2012-12-20 19:31,151.2
2012-12-20 19:32,151.2
2012-12-20 19:33,150.4
2012-12-20 19:34,150.4
2012-12-20 19:35,154.2
2012-12-20 19:36,154.2
2012-12-20 19:37,157.3
2012-12-20 19:38,157.3
2012-12-20 19:39,148.9
2012-12-20 19:40,148.9
2012-12-20 19:41,149.4
2012-12-20 19:42,149.4
2012-12-20 19:43,223.6
2012-12-20 19:44,223.6
2012-12-20 19:45,217.8
2012-12-20 19:46,217.8
2012-12-20 19:47,218.2
2012-12-20 19:48,218.2
2012-12-20 19:49,347.2
2012-12-20 19:50,347.2
2012-12-20 19:51,351.3
2012-12-20 19:52,351.3
2012-12-20 19:53,344.6
2012-12-20 19:54,344.6
2012-12-20 19:55,323.0
2012-12-20 19:56,323.0
2012-12-20 19:57,239.7
2012-12-20 19:58,239.7
2012-12-20 19:59,238.5
2012-12-20 20:00,238.5
2012-12-20 20:01,187.0
2012-12-20 20:02,187.0
2012-12-20 20:03,187.0
2012-12-20 20:04,177.9
2012-12-20 20:05,177.9
2012-12-20 20:06,177.9
2012-12-20 20:07,172.2
2012-12-20 20:08,172.2
2012-12-20 20:09,172.2
2012-12-20 20:10,174.9
2012-12-20 20:11,174.9
2012-12-20 20:12,174.9
2012-12-20 20:13,172.7
2012-12-20 20:14,172.7
2012-12-20 20:15,172.7
2012-12-20 20:16,175.2
2012-12-20 20:17,175.2
2012-12-20 20:18,175.2
2012-12-20 20:19,169.8
2012-12-20 20:20,169.8
2012-12-20 20:21,174.9
2012-12-20 20:22,177.6
2012-12-20 20:23,178.8
2012-12-20 20:24,235.4
2012-12-20 20:25,210.2
2012-12-20 20:26,207.1
2012-12-20 20:27,206.5
2012-12-20 20:28,212.8
2012-12-20 20:29,211.1
2012-12-20 20:30,207.2
2012-12-20 20:31,290.2
2012-12-20 20:32,277.0
2012-12-20 20:33,276.2
2012-12-20 20:34,284.1
2012-12-20 20:35,281.0
2012-12-20 20:36,219.9
2012-12-20 20:37,219.8
2012-12-20 20:38,220.7
2012-12-20 20:39,229.2
2012-12-20 20:40,154.1
2012-12-20 20:41,156.4
2012-12-20 20:42,152.2
2012-12-20 20:43,160.4
2012-12-20 20:44,153.9
2012-12-20 20:45,157.9
2012-12-20 20:46,159.0
2012-12-20 20:47,151.7
2012-12-20 20:48,162.0
2012-12-20 20:49,152.5
2012-12-20 20:50,155.9
2012-12-20 20:51,152.2
2012-12-20 20:52,154.1
2012-12-20 20:53,157.1
2012-12-20 20:54,159.2
2012-12-20 20:55,160.7
2012-12-20 20:56,132.7
2012-12-20 20:57,192.2
2012-12-20 20:58,197.6
2012-12-20 20:59,189.2
2012-12-20 21:00,188.6
2012-12-20 21:01,183.7
2012-12-20 21:02,183.7
2012-12-20 21:03,184.8
2012-12-20 21:04,185.0
2012-12-20 21:05,180.4
2012-12-20 21:06,186.5
2012-12-20 21:07,188.1
2012-12-20 21:08,183.4
2012-12-20 21:09,128.4
2012-12-20 21:10,127.5
2012-12-20 21:11,118.9
2012-12-20 21:12,119.7
2012-12-20 21:13,123.7
2012-12-20 21:14,204.1
2012-12-20 21:15,187.3
2012-12-20 21:16,187.6
2012-12-20 21:17,181.6
2012-12-20 21:18,187.4
2012-12-20 21:19,186.7
2012-12-20 21:20,184.0
2012-12-20 21:21,186.4
2012-12-20 21:22,107.2
2012-12-20 21:23,108.5
2012-12-20 21:24,103.5
2012-12-20 21:25,110.7
2012-12-20 21:26,109.7
2012-12-20 21:27,101.3
2012-12-20 21:28,111.9
2012-12-20 21:29,108.7
2012-12-20 21:30,108.0
2012-12-20 21:31,164.4
2012-12-20 21:32,161.0
2012-12-20 21:33,166.0
2012-12-20 21:34,165.9
2012-12-20 21:35,157.2
2012-12-20 21:36,162.5
2012-12-20 21:37,159.4
2012-12-20 21:38,163.2
2012-12-20 21:39,157.9
2012-12-20 21:40,162.4
2012-12-20 21:41,156.5
2012-12-20 21:42,162.9
2012-12-20 21:43,108.6
2012-12-20 21:44,105.4
2012-12-20 21:45,103.0
2012-12-20 21:46,108.5
2012-12-20 21:47,101.4
2012-12-20 21:48,109.6
2012-12-20 21:49,109.5
2012-12-20 21:50,106.1
2012-12-20 21:51,108.2
2012-12-20 21:52,109.1
2012-12-20 21:53,111.0
2012-12-20 21:54,110.1
2012-12-20 21:55,108.6
2012-12-20 21:56,102.5
2012-12-20 21:57,111.7
2012-12-20 21:58,169.6
2012-12-20 21:59,179.3
2012-12-20 22:00,173.7
2012-12-20 22:01,180.9
2012-12-20 22:02,180.9
2012-12-20 22:03,233.9
2012-12-20 22:04,233.9
2012-12-20 22:05,160.6
2012-12-20 22:06,160.6
2012-12-20 22:07,157.6
2012-12-20 22:08,156.2
2012-12-20 22:09,165.1
2012-12-20 22:10,159.4
2012-12-20 22:11,164.5
2012-12-20 22:12,159.8
2012-12-20 22:13,160.3
2012-12-20 22:14,154.8
2012-12-20 22:15,109.3
2012-12-20 22:16,110.7
2012-12-20 22:17,110.2
2012-12-20 22:18,110.8
2012-12-20 22:19,111.4
2012-12-20 22:20,111.0
2012-12-20 22:21,111.4
2012-12-20 22:22,106.4
2012-12-20 22:23,102.0
2012-12-20 22:24,107.9
2012-12-20 22:25,107.2
2012-12-20 22:26,112.4
2012-12-20 22:27,112.1
2012-12-20 22:28,105.1
2012-12-20 22:29,107.7
2012-12-20 22:30,108.8
2012-12-20 22:31,102.7
2012-12-20 22:32,104.5
2012-12-20 22:33,102.6
2012-12-20 22:34,111.2
2012-12-20 22:35,160.1
2012-12-20 22:36,166.0
2012-12-20 22:37,169.8
2012-12-20 22:38,168.4
2012-12-20 22:39,157.8
2012-12-20 22:40,167.1
2012-12-20 22:41,167.0
2012-12-20 22:42,235.1
2012-12-20 22:43,222.6
2012-12-20 22:44,236.2
2012-12-20 22:45,233.0
2012-12-20 22:46,182.2
2012-12-20 22:47,178.2
2012-12-20 22:48,202.6
2012-12-20 22:49,103.1
2012-12-20 22:50,102.1
2012-12-20 22:51,33.5
2012-12-20 22:52,33.8
2012-12-20 22:53,34.0
2012-12-20 22:54,33.7
2012-12-20 22:55,33.5
2012-12-20 22:56,25.9
2012-12-20 22:57,25.5
2012-12-20 22:58,25.7
2012-12-20 22:59,25.2
2012-12-20 23:00,25.6
2012-12-20 23:01,24.9
2012-12-20 23:02,24.9
2012-12-20 23:03,25.2
2012-12-20 23:04,25.2
2012-12-20 23:05,81.6
2012-12-20 23:06,81.6
2012-12-20 23:07,83.5
2012-12-20 23:08,84.0
2012-12-20 23:09,82.0
2012-12-20 23:10,80.4
2012-12-20 23:11,79.8
2012-12-20 23:12,79.4
2012-12-20 23:13,79.6
2012-12-20 23:14,78.7
2012-12-20 23:15,78.7
2012-12-20 23:16,78.5
2012-12-20 23:17,78.5
2012-12-20 23:18,25.4
2012-12-20 23:19,25.3
2012-12-20 23:20,25.1
2012-12-20 23:21,25.1
2012-12-20 23:22,25.5
2012-12-20 23:23,25.5
2012-12-20 23:24,25.9
2012-12-20 23:25,25.4
2012-12-20 23:26,25.5
2012-12-20 23:27,25.9
2012-12-20 23:28,90.3
2012-12-20 23:29,96.0
2012-12-20 23:30,97.3
2012-12-20 23:31,96.9
2012-12-20 23:32,95.7
2012-12-20 23:33,95.3
2012-12-20 23:34,94.0
2012-12-20 23:35,93.3
2012-12-20 23:36,25.9
2012-12-20 23:37,25.4
2012-12-20 23:38,25.8
2012-12-20 23:39,82.9
2012-12-20 23:40,84.6
2012-12-20 23:41,81.1
2012-12-20 23:42,80.9
2012-12-20 23:43,80.1
2012-12-20 23:44,80.1
2012-12-20 23:45,78.1
2012-12-20 23:46,78.3
2012-12-20 23:47,77.8
2012-12-20 23:48,77.4
2012-12-20 23:49,77.9
2012-12-20 23:50,24.4
2012-12-20 23:51,24.8
2012-12-20 23:52,24.6
2012-12-20 23:53,24.4
2012-12-20 23:54,24.6
2012-12-20 23:55,24.5
2012-12-20 23:56,24.3
2012-12-20 23:57,24.7
2012-12-20 23:58,25.1
2012-12-20 23:59,24.5
2012-12-21 00:00,24.6
2012-12-21 00:01,24.6
2012-12-21 00:02,24.6
2012-12-21 00:03,23.9
2012-12-21 00:04,23.9
2012-12-21 00:05,24.7
2012-12-21 00:06,24.7
2012-12-21 00:07,24.3
2012-12-21 00:08,24.3
2012-12-21 00:09,24.2
2012-12-21 00:10,24.2
2012-12-21 00:11,81.8
2012-12-21 00:12,81.8
2012-12-21 00:13,143.0
2012-12-21 00:14,143.0
2012-12-21 00:15,150.4
2012-12-21 00:16,150.4
2012-12-21 00:17,149.3
2012-12-21 00:18,149.3
2012-12-21 00:19,147.0
2012-12-21 00:20,147.0
2012-12-21 00:21,146.2
2012-12-21 00:22,24.7
2012-12-21 00:23,24.4
2012-12-21 00:24,24.6
2012-12-21 00:25,24.0
2012-12-21 00:26,24.4
2012-12-21 00:27,24.1
2012-12-21 00:28,24.5
2012-12-21 00:29,24.6
2012-12-21 00:30,24.5
2012-12-21 00:31,24.4
2012-12-21 00:32,24.4
2012-12-21 00:33,24.5
2012-12-21 00:34,24.2
2012-12-21 00:35,24.4
2012-12-21 00:36,25.0
2012-12-21 00:37,23.9
2012-12-21 00:38,24.8
2012-12-21 00:39,24.6
2012-12-21 00:40,24.5
2012-12-21 00:41,24.5
2012-12-21 00:42,24.5
2012-12-21 00:43,82.3
2012-12-21 00:44,82.3
2012-12-21 00:45,80.3
2012-12-21 00:46,79.8
2012-12-21 00:47,79.3
2012-12-21 00:48,78.9
2012-12-21 00:49,78.2
2012-12-21 00:50,78.6
2012-12-21 00:51,77.9
2012-12-21 00:52,78.2
2012-12-21 00:53,77.1
2012-12-21 00:54,24.6
2012-12-21 00:55,24.8
2012-12-21 00:56,24.8
2012-12-21 00:57,25.0
2012-12-21 00:58,24.6
2012-12-21 00:59,24.1
2012-12-21 01:00,92.1
2012-12-21 01:01,95.9
2012-12-21 01:02,95.9
2012-12-21 01:03,96.3
2012-12-21 01:04,96.3
2012-12-21 01:05,94.4
2012-12-21 01:06,94.4
2012-12-21 01:07,24.4
2012-12-21 01:08,24.4
2012-12-21 01:09,24.3
2012-12-21 01:10,24.3
2012-12-21 01:11,24.5
2012-12-21 01:12,24.5
2012-12-21 01:13,80.8
2012-12-21 01:14,80.8
2012-12-21 01:15,82.0
2012-12-21 01:16,82.0
2012-12-21 01:17,80.1
2012-12-21 01:18,80.1
2012-12-21 01:19,78.3
2012-12-21 01:20,78.3
2012-12-21 01:21,78.4
2012-12-21 01:22,78.4
2012-12-21 01:23,77.7
2012-12-21 01:24,77.7
2012-12-21 01:25,24.6
2012-12-21 01:26,24.6
2012-12-21 01:27,25.0
2012-12-21 01:28,25.0
2012-12-21 01:29,24.8
2012-12-21 01:30,24.8
2012-12-21 01:31,25.0
2012-12-21 01:32,25.0
2012-12-21 01:33,24.7
2012-12-21 01:34,24.7
2012-12-21 01:35,24.6
2012-12-21 01:36,24.6
2012-12-21 01:37,24.5
2012-12-21 01:38,24.5
2012-12-21 01:39,24.8
2012-12-21 01:40,24.8
2012-12-21 01:41,24.8
2012-12-21 01:42,24.8
2012-12-21 01:43,24.5
2012-12-21 01:44,24.5
2012-12-21 01:45,24.4
2012-12-21 01:46,24.4
2012-12-21 01:47,152.5
2012-12-21 01:48,152.5
2012-12-21 01:49,150.4
2012-12-21 01:50,150.4
2012-12-21 01:51,149.3
2012-12-21 01:52,149.3
2012-12-21 01:53,147.1
2012-12-21 01:54,147.1
2012-12-21 01:55,77.4
2012-12-21 01:56,77.4
2012-12-21 01:57,24.5
2012-12-21 01:58,24.5
2012-12-21 01:59,24.3
2012-12-21 02:00,24.3
2012-12-21 02:01,24.6
2012-12-21 02:02,24.6
2012-12-21 02:03,24.6
2012-12-21 02:04,24.6
2012-12-21 02:05,24.4
2012-12-21 02:06,24.4
2012-12-21 02:07,24.4
2012-12-21 02:08,24.4
2012-12-21 02:09,24.7
2012-12-21 02:10,24.7
2012-12-21 02:11,24.5
2012-12-21 02:12,24.5
2012-12-21 02:13,24.7
2012-12-21 02:14,24.7
2012-12-21 02:15,24.2
2012-12-21 02:16,24.2
2012-12-21 02:17,24.8
2012-12-21 02:18,24.8
2012-12-21 02:19,24.8
2012-12-21 02:20,24.8
2012-12-21 02:21,82.8
2012-12-21 02:22,82.8
2012-12-21 02:23,80.5
2012-12-21 02:24,80.5
2012-12-21 02:25,78.7
2012-12-21 02:26,78.7
2012-12-21 02:27,78.5
2012-12-21 02:28,78.5
2012-12-21 02:29,78.2
2012-12-21 02:30,78.2
2012-12-21 02:31,78.1
2012-12-21 02:32,78.1
2012-12-21 02:33,93.7
2012-12-21 02:34,93.7
2012-12-21 02:35,95.6
2012-12-21 02:36,95.6
2012-12-21 02:37,95.0
2012-12-21 02:38,95.0
2012-12-21 02:39,93.8
2012-12-21 02:40,93.8
2012-12-21 02:41,24.8
2012-12-21 02:42,24.8
2012-12-21 02:43,24.2
2012-12-21 02:44,24.2
2012-12-21 02:45,24.7
2012-12-21 02:46,24.7
2012-12-21 02:47,24.6
2012-12-21 02:48,24.6
2012-12-21 02:49,24.8
2012-12-21 02:50,24.8
2012-12-21 02:51,24.6
2012-12-21 02:52,24.6
2012-12-21 02:53,82.2
2012-12-21 02:54,82.2
2012-12-21 02:55,81.0
2012-12-21 02:56,81.0
2012-12-21 02:57,79.3
2012-12-21 02:58,79.3
2012-12-21 02:59,78.4
2012-12-21 03:00,78.4
2012-12-21 03:01,77.3
2012-12-21 03:02,77.3
2012-12-21 03:03,77.5
2012-12-21 03:04,77.5
2012-12-21 03:05,24.0
2012-12-21 03:06,24.0
2012-12-21 03:07,24.8
2012-12-21 03:08,24.8
2012-12-21 03:09,24.6
2012-12-21 03:10,24.6
2012-12-21 03:11,23.8
2012-12-21 03:12,23.8
2012-12-21 03:13,24.1
2012-12-21 03:14,24.1
2012-12-21 03:15,24.0
2012-12-21 03:16,24.0
2012-12-21 03:17,23.9
2012-12-21 03:18,23.9
2012-12-21 03:19,24.4
2012-12-21 03:20,24.4
2012-12-21 03:21,92.2
2012-12-21 03:22,92.2
2012-12-21 03:23,95.2
2012-12-21 03:24,95.2
2012-12-21 03:25,93.9
2012-12-21 03:26,93.9
2012-12-21 03:27,151.8
2012-12-21 03:28,151.8
2012-12-21 03:29,80.0
2012-12-21 03:30,80.0
2012-12-21 03:31,78.6
2012-12-21 03:32,78.6
2012-12-21 03:33,77.2
2012-12-21 03:34,77.2
2012-12-21 03:35,77.7
2012-12-21 03:36,77.7
2012-12-21 03:37,24.0
2012-12-21 03:38,24.0
2012-12-21 03:39,24.7
2012-12-21 03:40,24.7
2012-12-21 03:41,24.4
2012-12-21 03:42,24.4
2012-12-21 03:43,24.4
2012-12-21 03:44,24.4
2012-12-21 03:45,24.4
2012-12-21 03:46,24.4
2012-12-21 03:47,24.1
2012-12-21 03:48,24.1
2012-12-21 03:49,24.6
2012-12-21 03:50,24.6
2012-12-21 03:51,24.2
2012-12-21 03:52,24.2
2012-12-21 03:53,23.8
2012-12-21 03:54,23.8
2012-12-21 03:55,24.0
2012-12-21 03:56,24.0
2012-12-21 03:57,82.1
2012-12-21 03:58,82.1
2012-12-21 03:59,81.9
2012-12-21 04:00,81.9
2012-12-21 04:01,78.7
2012-12-21 04:02,78.7
2012-12-21 04:03,78.7
2012-12-21 04:04,78.7
2012-12-21 04:05,78.1
2012-12-21 04:06,78.1
2012-12-21 04:07,76.9
2012-12-21 04:08,76.9
2012-12-21 04:09,94.2
2012-12-21 04:10,94.2
2012-12-21 04:11,95.2
2012-12-21 04:12,95.2
2012-12-21 04:13,94.0
2012-12-21 04:14,94.0
2012-12-21 04:15,92.6
2012-12-21 04:16,92.6
2012-12-21 04:17,24.0
2012-12-21 04:18,24.0
2012-12-21 04:19,24.2
2012-12-21 04:20,24.2
2012-12-21 04:21,23.9
2012-12-21 04:22,23.9
2012-12-21 04:23,24.3
2012-12-21 04:24,24.0
2012-12-21 04:25,24.1
2012-12-21 04:26,24.2
2012-12-21 04:27,24.1
2012-12-21 04:28,24.1
2012-12-21 04:29,23.9
2012-12-21 04:30,24.5
2012-12-21 04:31,80.6
2012-12-21 04:32,81.4
2012-12-21 04:33,80.3
2012-12-21 04:34,79.5
2012-12-21 04:35,78.3
2012-12-21 04:36,78.6
2012-12-21 04:37,78.5
2012-12-21 04:38,77.9
2012-12-21 04:39,77.5
2012-12-21 04:40,77.2
2012-12-21 04:41,76.1
2012-12-21 04:42,187.8
2012-12-21 04:43,44.2
2012-12-21 04:44,49.7
2012-12-21 04:45,44.2
2012-12-21 04:46,44.1
2012-12-21 04:47,44.5
2012-12-21 04:48,49.4
2012-12-21 04:49,44.7
2012-12-21 04:50,49.4
2012-12-21 04:51,45.4
2012-12-21 04:52,55.6
2012-12-21 04:53,57.8
2012-12-21 04:54,59.4
2012-12-21 04:55,139.4
2012-12-21 04:56,141.3
2012-12-21 04:57,138.8
2012-12-21 04:58,140.4
2012-12-21 04:59,142.0
2012-12-21 05:00,138.0
2012-12-21 05:01,167.3
2012-12-21 05:02,167.3
2012-12-21 05:03,170.2
2012-12-21 05:04,170.2
2012-12-21 05:05,161.4
2012-12-21 05:06,161.4
2012-12-21 05:07,322.1
2012-12-21 05:08,322.1
2012-12-21 05:09,163.9
2012-12-21 05:10,163.9
2012-12-21 05:11,1278.2
2012-12-21 05:12,1278.2
2012-12-21 05:13,1227.1
2012-12-21 05:14,1227.1
2012-12-21 05:15,1221.1
2012-12-21 05:16,1221.1
2012-12-21 05:17,1178.7
2012-12-21 05:18,1178.7
2012-12-21 05:19,1169.0
2012-12-21 05:20,1169.0
2012-12-21 05:21,1173.2
2012-12-21 05:22,1173.2
2012-12-21 05:23,1170.5
2012-12-21 05:24,1170.5
2012-12-21 05:25,68.3
2012-12-21 05:26,68.3
2012-12-21 05:27,78.5
2012-12-21 05:28,78.5
2012-12-21 05:29,77.1
2012-12-21 05:30,77.1
2012-12-21 05:31,74.0
2012-12-21 05:32,74.0
2012-12-21 05:33,145.9
2012-12-21 05:34,145.9
2012-12-21 05:35,228.0
2012-12-21 05:36,228.0
2012-12-21 05:37,226.1
2012-12-21 05:38,226.1
2012-12-21 05:39,223.8
2012-12-21 05:40,223.8
2012-12-21 05:41,170.2
2012-12-21 05:42,170.2
2012-12-21 05:43,167.2
2012-12-21 05:44,167.2
2012-12-21 05:45,118.8
2012-12-21 05:46,118.8
2012-12-21 05:47,116.8
2012-12-21 05:48,116.8
2012-12-21 05:49,118.8
2012-12-21 05:50,118.8
2012-12-21 05:51,120.6
2012-12-21 05:52,120.6
2012-12-21 05:53,114.9
2012-12-21 05:54,114.9
2012-12-21 05:55,113.0
2012-12-21 05:56,113.0
2012-12-21 05:57,114.8
2012-12-21 05:58,114.8
2012-12-21 05:59,112.5
2012-12-21 06:00,112.5
2012-12-21 06:01,114.0
2012-12-21 06:02,114.0
2012-12-21 06:03,112.7
2012-12-21 06:04,112.7
2012-12-21 06:05,113.9
2012-12-21 06:06,113.9
2012-12-21 06:07,170.5
2012-12-21 06:08,170.5
2012-12-21 06:09,175.3
2012-12-21 06:10,175.3
2012-12-21 06:11,168.9
2012-12-21 06:12,168.9
2012-12-21 06:13,283.7
2012-12-21 06:14,283.7
2012-12-21 06:15,366.6
2012-12-21 06:16,366.6
2012-12-21 06:17,350.0
2012-12-21 06:18,350.0
2012-12-21 06:19,301.7
2012-12-21 06:20,301.7
2012-12-21 06:21,381.6
2012-12-21 06:22,381.6
2012-12-21 06:23,415.9
2012-12-21 06:24,415.9
2012-12-21 06:25,343.2
2012-12-21 06:26,343.2
2012-12-21 06:27,319.0
2012-12-21 06:28,319.0
2012-12-21 06:29,320.2
2012-12-21 06:30,320.2
2012-12-21 06:31,261.7
2012-12-21 06:32,261.7
2012-12-21 06:33,252.5
2012-12-21 06:34,252.5
2012-12-21 06:35,135.9
2012-12-21 06:36,135.9
2012-12-21 06:37,136.2
2012-12-21 06:38,136.2
2012-12-21 06:39,136.0
2012-12-21 06:40,136.0
2012-12-21 06:41,194.3
2012-12-21 06:42,194.3
2012-12-21 06:43,197.5
2012-12-21 06:44,197.5
2012-12-21 06:45,192.1
2012-12-21 06:46,192.1
2012-12-21 06:47,196.8
2012-12-21 06:48,196.8
2012-12-21 06:49,189.6
2012-12-21 06:50,189.6
2012-12-21 06:51,135.9
2012-12-21 06:52,135.9
2012-12-21 06:53,135.5
2012-12-21 06:54,135.5
2012-12-21 06:55,136.3
2012-12-21 06:56,136.3
2012-12-21 06:57,134.0
2012-12-21 06:58,134.0
2012-12-21 06:59,209.7
2012-12-21 07:00,209.7
2012-12-21 07:01,370.7
2012-12-21 07:02,370.7
2012-12-21 07:03,209.1
2012-12-21 07:04,209.1
2012-12-21 07:05,163.4
2012-12-21 07:06,163.4
2012-12-21 07:07,93.6
2012-12-21 07:08,93.6
2012-12-21 07:09,42.8
2012-12-21 07:10,42.8
2012-12-21 07:11,43.4
2012-12-21 07:12,43.4
2012-12-21 07:13,101.1
2012-12-21 07:14,101.1
2012-12-21 07:15,101.1
2012-12-21 07:16,101.1
2012-12-21 07:17,101.1
2012-12-21 07:18,97.3
2012-12-21 07:19,97.3
2012-12-21 07:20,97.3
2012-12-21 07:21,85.3
2012-12-21 07:22,85.3
2012-12-21 07:23,85.3
2012-12-21 07:24,33.0
2012-12-21 07:25,33.0
2012-12-21 07:26,33.0
2012-12-21 07:27,32.9
2012-12-21 07:28,32.9
2012-12-21 07:29,32.8
2012-12-21 07:30,32.9
2012-12-21 07:31,33.1
2012-12-21 07:32,32.9
2012-12-21 07:33,33.1
2012-12-21 07:34,32.1
2012-12-21 07:35,31.9
2012-12-21 07:36,32.7
2012-12-21 07:37,32.8
2012-12-21 07:38,32.9
2012-12-21 07:39,32.6
2012-12-21 07:40,32.6
2012-12-21 07:41,33.3
2012-12-21 07:42,32.5
2012-12-21 07:43,32.0
2012-12-21 07:44,97.3
2012-12-21 07:45,103.8
2012-12-21 07:46,104.0
2012-12-21 07:47,160.5
2012-12-21 07:48,161.3
2012-12-21 07:49,158.2
2012-12-21 07:50,155.9
2012-12-21 07:51,88.0
2012-12-21 07:52,86.6
2012-12-21 07:53,86.7
2012-12-21 07:54,86.9
2012-12-21 07:55,85.8
2012-12-21 07:56,86.2
2012-12-21 07:57,85.7
2012-12-21 07:58,32.4
2012-12-21 07:59,33.1
2012-12-21 08:00,31.5
2012-12-21 08:01,32.5
2012-12-21 08:02,32.5
2012-12-21 08:03,32.4
